HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station,Bed_Size_Encoded,Burden_Status,KProto_Cluster,DBSCAN_Cluster,Visits_Volume_Bin,Capacity_Strain_Bin
Investor Owned,Rural,Non-Teaching,COVID-19 History,19784.666666666668,11.0,159.33333333333334,No,Yes,1798.6044255111285,4,Overburdened,1,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,27192.666666666668,23.0,264.6666666666667,No,No,1182.2893410336198,3,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,COVID-19 History,33189.666666666664,15.0,281.0,No,No,2212.6429693491314,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,39927.666666666664,19.0,884.0,No,No,2101.4550343219116,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,13136.0,22.0,60.0,No,No,597.0906376860738,6,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Rural,Non-Teaching,COVID-19 History,1620.0,7.0,8.0,No,No,231.42824081679885,3,Under-Burdened,4,9,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,41904.5,26.0,198.5,No,No,1611.7109185727236,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,14532.0,17.0,416.5,No,No,854.8230265746903,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,32738.0,24.0,574.3333333333334,No,No,1364.0827649655146,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,22042.666666666668,22.0,277.0,No,Yes,1001.9389385126037,1,Under-Burdened,2,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,COVID-19 History,18819.5,10.0,192.5,No,Yes,1881.948118051882,2,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,48621.0,41.0,2436.0,Yes,Yes,1185.8777595420097,5,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,35892.0,40.5,539.0,No,No,886.2220034019743,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,9330.0,8.0,182.0,No,Yes,1166.2485421893223,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,52909.5,40.0,830.0,No,No,1322.7371693157077,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,47574.333333333336,35.0,890.3333333333334,No,No,1359.266278304873,6,Normal,3,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,COVID-19 History,49958.666666666664,25.0,516.6666666666666,No,No,1998.3458673283196,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,COVID-19 History,73416.5,80.5,737.0,No,No,912.0060978874412,5,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,65069.0,36.0,1563.0,No,No,1807.4717201467442,5,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,COVID-19 History,33380.333333333336,8.0,559.0,No,No,4172.536450996104,2,Overburdened,4,10,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,67463.5,30.0,1902.0,No,No,2248.7825837391388,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,28103.666666666668,13.333333333333334,716.0,Yes,No,2107.7734191699356,3,Overburdened,2,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,COVID-19 History,3986.3333333333335,6.0,16.333333333333332,Yes,Yes,664.3877815759197,3,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,24901.0,28.0,70.0,No,Yes,889.3211109567461,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,42502.0,26.0,1391.6666666666667,No,Yes,1634.691678964739,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,9721.666666666666,11.0,285.6666666666667,Yes,Yes,883.7870753450829,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,9916.0,7.0,192.0,Yes,Yes,1416.5694049008503,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,57303.333333333336,51.0,1594.0,No,No,1123.594550929173,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,24714.666666666668,13.0,95.66666666666667,No,No,1901.1267427230187,3,Overburdened,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,57780.0,45.0,895.3333333333334,No,No,1283.99971466673,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,48864.0,27.0,1444.0,No,No,1809.7771074899601,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Rural,Non-Teaching,COVID-19 History,8867.0,9.0,148.0,No,No,985.2211275320806,1,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,17207.5,15.0,348.0,No,No,1147.1659018893988,2,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,35628.0,29.5,239.0,No,Yes,1207.728404159863,5,Normal,4,0,Medium Volume,Medium Strain
Government,Urban,Non-Teaching,COVID-19 History,8424.666666666666,8.333333333333334,20.666666666666668,Yes,No,1010.9587868494557,2,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,COVID-19 History,53276.0,30.0,841.5,No,Yes,1775.8660747113086,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,31739.5,34.0,117.0,No,Yes,933.5144313192848,3,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,77669.33333333333,33.0,928.6666666666666,No,No,2353.6154483993587,6,Overburdened,2,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,51875.333333333336,32.0,439.3333333333333,No,No,1621.1036600717728,5,Normal,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,72098.66666666667,40.0,456.3333333333333,No,No,1802.4662160501127,6,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,COVID-19 History,18690.333333333332,12.0,34.333333333333336,Yes,No,1557.5264798390444,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,28291.666666666668,14.0,1148.3333333333333,Yes,Yes,2020.8318898819837,2,Overburdened,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,COVID-19 History,59761.5,80.5,1101.5,Yes,Yes,742.3787897666099,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Rural,Non-Teaching,COVID-19 History,33321.0,24.0,170.0,Yes,Yes,1388.3744215106578,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,28867.333333333332,15.0,126.33333333333333,Yes,Yes,1924.4876058971515,3,Overburdened,1,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,30663.666666666668,18.0,159.0,Yes,Yes,1703.536090628098,2,Normal,1,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,COVID-19 History,40721.5,38.5,268.0,No,No,1057.70102397376,5,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,40176.0,28.0,457.3333333333333,No,No,1434.8566304083463,6,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,7952.0,6.0,119.66666666666667,No,No,1325.331124448126,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,22600.333333333332,14.0,591.6666666666666,No,No,1614.3083707321161,3,Normal,2,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,45771.666666666664,31.0,1229.6666666666667,No,Yes,1476.5049000521826,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,26971.5,11.0,104.0,No,Yes,2451.952316406985,1,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,59699.0,44.0,375.0,Yes,Yes,1356.7951461829211,5,Normal,3,1,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,36398.0,40.0,351.0,No,No,909.9497725125568,4,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,COVID-19 History,69248.0,54.0,221.0,No,No,1282.3701328944198,4,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,COVID-19 History,112998.5,80.0,627.0,No,No,1412.4810734398657,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,9934.0,5.0,71.0,Yes,Yes,1986.7960264079472,1,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,15236.0,11.0,48.5,Yes,Yes,1385.0896499185,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,26490.0,24.0,85.0,No,No,1103.7495401043584,3,Normal,2,0,Medium Volume,Low Strain
Investor Owned,Rural,Non-Teaching,COVID-19 History,9268.0,9.0,1.0,Yes,Yes,1029.7766335815184,2,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,COVID-19 History,63937.0,48.0,848.0,No,Yes,1332.0205558290509,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,COVID-19 History,11554.0,12.0,78.0,Yes,Yes,962.8325309728909,2,Under-Burdened,1,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,COVID-19 History,30623.0,20.0,80.0,Yes,Yes,1531.149234425383,4,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,74433.0,36.0,1802.5,No,Yes,2067.582759004789,6,Overburdened,3,0,High Volume,High Strain
Government,Urban,Teaching,COVID-19 History,45491.0,30.0,307.0,No,Yes,1516.3661612112796,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,53560.0,40.0,235.0,No,Yes,1338.9996652500836,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,COVID-19 History,41196.0,26.0,124.0,No,No,1584.4609290534888,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,72057.0,46.0,18.0,Yes,No,1566.456181205178,6,Normal,3,0,High Volume,Medium Strain
Government,Urban,Non-Teaching,COVID-19 History,33564.0,14.0,42.0,No,No,2397.4268589808153,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,31471.5,22.0,251.5,No,No,1430.5220770354194,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,33640.5,16.0,146.0,No,No,2102.52993591879,6,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,52043.0,50.0,129.0,No,No,1040.8597918280416,7,Under-Burdened,3,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,29638.0,21.0,218.0,No,No,1411.3326612701612,4,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,25109.5,16.0,529.5,No,No,1569.3427691607694,6,Normal,2,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,50599.5,24.0,284.0,No,No,2108.3116215368245,6,Overburdened,4,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,109217.0,29.0,795.0,Yes,Yes,3766.1021496199482,3,Overburdened,2,4,High Volume,High Strain
Government,Rural,Non-Teaching,COVID-19 History,10799.0,13.0,45.0,No,Yes,830.6916686987164,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,6472.0,8.0,23.0,No,No,808.998988751264,4,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,23312.0,18.0,1013.0,Yes,Yes,1295.110391605338,3,Normal,1,0,Low Volume,Medium Strain
Government,Urban,Non-Teaching,COVID-19 History,27460.0,23.0,111.0,No,No,1193.912524385859,4,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,11497.0,69.0,138.0,No,No,166.62316425751243,2,Under-Burdened,0,11,Low Volume,Low Strain
Nonprofit,Urban,Teaching,COVID-19 History,112998.5,72.0,3818.0,No,No,1569.4233931356398,5,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Teaching,COVID-19 History,87345.0,64.0,465.0,Yes,Yes,1364.7654117554043,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,51767.0,26.0,1561.0,No,Yes,1991.0376957547323,3,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,COVID-19 History,99973.0,59.0,2278.0,No,No,1694.4573399224846,5,Normal,0,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,30920.5,20.0,1105.5,No,No,1546.0242269878865,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,56462.0,31.0,2583.0,No,No,1821.3542511760481,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,45169.5,29.0,1356.5,No,No,1557.56842842468,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,COVID-19 History,107243.0,53.0,2909.0,No,No,2023.4524484051983,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,42886.0,25.0,1569.0,No,No,1715.4393138242744,3,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Teaching,COVID-19 History,112998.5,80.5,3153.0,Yes,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,COVID-19 History,62646.0,24.0,5331.625,No,Yes,2610.2489123962864,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Frontier,Non-Teaching,COVID-19 History,4339.5,4.0,21.5,Yes,Yes,1084.8722878192805,1,Normal,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,14965.0,39.0,451.0,No,No,383.7178503287563,4,Under-Burdened,3,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,COVID-19 History,112998.5,80.5,5331.625,No,No,1403.7079001605093,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,5637.5,7.0,14.5,No,Yes,805.3559923485824,2,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Teaching,COVID-19 History,82844.0,62.0,2006.0,Yes,Yes,1336.1933328720431,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,13380.0,22.0,23.0,No,No,608.1815417356629,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,17158.0,17.0,420.0,No,No,1009.293523944986,4,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Teaching,COVID-19 History,43220.0,40.0,730.0,No,No,1080.4997298750675,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,63151.0,40.0,800.0,No,No,1578.7746053063486,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,COVID-19 History,73413.0,36.0,2145.0,No,No,2039.249433541824,5,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Teaching,COVID-19 History,74166.0,30.0,2556.0,No,No,2472.199175933608,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,39333.0,24.0,1847.0,No,Yes,1638.8743171357012,5,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,53345.0,27.0,1575.0,No,No,1975.740008985182,4,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,59695.0,30.0,1007.0,No,Yes,1989.8326700557766,4,Overburdened,2,0,High Volume,High Strain
Government,Urban,Teaching,COVID-19 History,71708.0,73.0,715.0,Yes,Yes,982.3012353012006,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Urban,Non-Teaching,COVID-19 History,45896.0,35.0,94.0,No,No,1311.313911053168,4,Normal,3,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,34054.5,18.0,225.0,No,No,1891.9156156024358,3,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,23820.0,19.5,1195.0,No,Yes,1221.5378351088025,3,Normal,2,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,32229.0,23.0,268.0,No,Yes,1401.260260321626,2,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,COVID-19 History,6307.0,9.0,8.0,Yes,Yes,700.7769991366677,3,Under-Burdened,1,0,Low Volume,Low Strain
Government,Frontier,Non-Teaching,COVID-19 History,2837.0,2.0,3.0,Yes,Yes,1418.4929075354623,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,23943.0,20.0,73.0,Yes,No,1197.1494014252994,6,Normal,4,0,Low Volume,Medium Strain
Government,Urban,Teaching,COVID-19 History,32425.0,41.0,619.0,No,No,790.8534656454962,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Rural,Non-Teaching,COVID-19 History,28244.0,16.0,212.0,Yes,Yes,1765.2488967194397,3,Overburdened,1,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,COVID-19 History,4834.0,4.0,2.0,Yes,Yes,1208.4969787575533,2,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,58831.0,56.0,1452.0,No,No,1050.5533838297529,6,Under-Burdened,3,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,73328.0,64.0,1021.0,Yes,Yes,1145.7498209765904,6,Normal,0,0,High Volume,Low Strain
Government,Urban,Teaching,COVID-19 History,68827.0,44.0,721.0,No,Yes,1564.249644488717,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,51901.0,24.0,923.0,No,Yes,2162.540765608014,6,Overburdened,2,0,High Volume,High Strain
Government,Urban,Teaching,COVID-19 History,33076.0,52.0,51.0,No,No,636.0768007544614,7,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,COVID-19 History,28108.0,21.0,115.0,Yes,Yes,1338.4755531068795,5,Normal,1,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,COVID-19 History,67670.0,62.0,633.0,Yes,Yes,1091.4514368626715,6,Normal,0,0,High Volume,Low Strain
Government,Urban,Non-Teaching,Cancer,13261.0,12.0,103.33333333333333,No,No,1105.082412431323,3,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Cancer,29420.666666666668,22.0,321.0,No,No,1337.302422438293,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Cancer,30782.5,40.0,137.5,No,No,769.562307609423,4,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Cancer,65082.0,59.0,509.5,No,No,1103.0845587992274,5,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Cancer,29479.0,30.0,458.3333333333333,No,No,982.633005788998,6,Under-Burdened,2,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Cancer,42180.666666666664,39.0,311.0,No,No,1081.5552782336893,6,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Cancer,28620.0,17.0,321.0,No,No,1683.5284214538697,4,Normal,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Cancer,37801.333333333336,18.0,809.6666666666666,No,No,2100.0729073669036,3,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Cancer,31745.0,22.0,319.3333333333333,No,No,1442.9538895664139,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,110997.0,80.0,2164.0,No,No,1387.4623265672092,6,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,66977.0,40.0,1327.3333333333333,No,No,1674.4245813938546,5,Normal,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Cancer,24025.0,14.0,244.66666666666666,Yes,No,1716.070202806998,2,Normal,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Cancer,9708.5,5.0,88.0,Yes,Yes,1941.696116607767,3,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Cancer,8570.0,14.0,50.5,Yes,Yes,612.1424198982716,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Cancer,55911.0,49.0,739.0,No,Yes,1141.0405834611054,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Cancer,10039.0,8.0,139.0,Yes,Yes,1254.8734314082108,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,41025.0,30.0,208.0,No,No,1367.4995441668186,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,46164.333333333336,44.0,971.6666666666666,No,No,1049.1891554873132,7,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Cancer,63404.333333333336,52.0,1783.0,No,No,1219.3138680806665,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,50722.333333333336,32.0,798.0,No,No,1585.072421331535,5,Normal,2,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Cancer,16929.333333333332,12.0,76.66666666666667,No,No,1410.7766021306093,3,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Cancer,63958.666666666664,36.0,1193.3333333333333,No,No,1776.629136121536,4,Overburdened,3,0,High Volume,High Strain
