Tot_ED_NmbVsts,EDStations,Visits_Per_Station,LICENSED_BED_SIZE,Category,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,PrimaryCareShortageArea,MentalHealthShortageArea,Overburdened,Overburden_Prob
50359.333333333336,40.0,1258.9830185875787,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.5470832257383054
9195.333333333334,8.0,1149.4152298976294,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.007478276832673846
43418.0,32.0,1356.8120759962262,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.6021609586430575
21073.5,13.0,1621.037214586758,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.013333333333333334
46270.0,30.0,1542.3328192223937,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.02666666666666667
49428.0,28.0,1765.285083826756,300-499,COVID-19 History,Nonprofit,Urban,Teaching,No,No,1,0.93
23054.5,13.0,1773.4217127525287,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,1,0.9466666666666667
52035.666666666664,30.0,1734.5216440483407,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.45647786922037253
73969.0,72.66666666666667,1017.9218782676313,300-499,COVID-19 History,Government,Urban,Teaching,Yes,No,0,0.0
105955.5,80.5,1316.2172277991021,500+,COVID-19 History,Government,Urban,Teaching,No,No,0,0.0
99493.0,29.0,3430.791920416579,100-149,COVID-19 History,Nonprofit,Urban,Teaching,Yes,Yes,1,0.9933333333333333
50463.666666666664,50.666666666666664,995.9932244750214,300-499,COVID-19 History,Government,Urban,Teaching,No,No,0,0.0
40780.666666666664,37.333333333333336,1092.3389931234838,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
67262.0,33.0,2038.2418065933919,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.9333333333333333
92182.33333333333,80.0,1152.2790226317886,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
64397.333333333336,35.0,1839.9232838314426,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,Yes,1,0.9566666666666667
77745.33333333333,38.0,2045.9292861589595,300-499,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8866666666666667
27449.0,19.0,1444.683450166605,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.24991070844217034
29936.333333333332,31.0,965.6878605307977,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.8294216217246199
14621.0,9.0,1624.553750495833,1-49,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.02
6284.0,3.6666666666666665,1713.8135077813424,1-49,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.0
9094.0,6.0,1515.6641405597659,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.6761843735315477
28163.666666666668,19.0,1482.2974654574743,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.11333333333333333
13366.0,9.0,1485.1094609894878,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.31366265036422153
25567.333333333332,10.0,2556.7307766025565,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.9266666666666666
57461.0,26.0,2210.0376115239956,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.97
511.0,1.0,510.99489005109945,1-49,COVID-19 History,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
41278.666666666664,30.666666666666668,1346.0430393337915,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.021988084599344652
14553.0,6.0,2425.495957506738,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,Yes,1,0.9166666666666666
50028.333333333336,16.0,3126.768879102784,200-299,COVID-19 History,Government,Urban,Non-Teaching,Yes,Yes,1,0.9566666666666667
51527.5,19.0,2711.972256856707,150-199,COVID-19 History,Government,Urban,Non-Teaching,Yes,Yes,1,0.9166666666666666
24487.0,18.0,1360.3881331177038,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.05333333333333334
6034.5,8.0,754.3115571105536,100-149,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,No,0,0.0033333333333333335
12749.5,15.0,849.9661000226,50-99,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.06666666666666667
92289.0,35.666666666666664,2587.5413305958887,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.7820083771141719
27767.5,26.0,1067.9803584690928,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
23505.0,30.0,783.4997388334205,200-299,COVID-19 History,Investor Owned,Urban,Teaching,No,Yes,0,0.006666666666666667
5063.0,8.0,632.8742089072389,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.007478276832673846
12153.0,11.0,1104.8171774389295,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.07666666666666666
100965.66666666667,80.5,1254.2317282527874,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
11960.0,12.0,996.6658361118033,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.043333333333333335
11887.333333333334,11.0,1080.6656842433174,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.0033333333333333335
25199.5,23.0,1095.6299584217572,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.043333333333333335
11411.0,10.0,1141.098858901141,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.14333333333333334
34495.5,44.5,775.1796010832356,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.013636091764593197
42020.0,50.666666666666664,829.3419415772483,300-499,COVID-19 History,Government,Urban,Teaching,Yes,No,0,0.0
19240.0,12.0,1603.3319972233357,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.31666666666666665
27262.5,31.0,879.4352001821935,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.025321417932677986
14340.0,20.0,716.9996415001792,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
53749.666666666664,36.0,1493.045881561329,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.15333333333333332
4135.333333333333,8.0,516.916020521641,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.11666666666666667
24221.0,24.0,1009.2079128300363,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.016666666666666666
17550.0,17.5,1002.8565697962458,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.043333333333333335
109291.5,72.0,1517.9372891753765,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.03333333333333333
26386.333333333332,14.0,1884.7367489975602,50-99,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9733333333333334
69937.5,69.0,1013.5868096251,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
112998.5,62.0,1822.5561576522325,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.51
3495.0,3.0,1164.996116679611,1-49,COVID-19 History,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
2546.6666666666665,2.0,1273.3269666984997,1-49,COVID-19 History,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
44698.666666666664,30.0,1489.9550589038693,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.07666666666666666
54417.5,28.0,1943.4814487566255,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9633333333333334
39938.5,29.0,1377.189180279593,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.013333333333333334
45627.5,12.0,3802.2884980929184,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9466666666666667
7767.0,7.0,1109.5698434716523,1-49,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.0
45660.666666666664,41.0,1113.6745251200343,150-199,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.02
37046.333333333336,28.0,1323.0828608037402,50-99,COVID-19 History,Government,Urban,Non-Teaching,No,Yes,0,0.043333333333333335
15067.333333333334,12.0,1255.6100647693906,50-99,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.01
54291.666666666664,41.0,1324.1866688975604,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
47474.5,26.0,1825.9416054070748,50-99,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9433333333333334
90694.33333333333,53.0,1711.213513607513,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.016666666666666666
35054.666666666664,21.0,1669.2690463798192,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.03666666666666667
47299.5,58.5,808.5383233267823,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
95381.5,59.0,1616.6353192143526,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.13333333333333333
63503.666666666664,70.0,907.1951084959368,500+,COVID-19 History,Government,Urban,Teaching,No,No,0,0.0
84523.33333333333,51.333333333333336,1646.5581208003657,500+,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
106119.0,53.0,2002.2449052368102,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.7167398455024102
21385.333333333332,18.0,1188.0734140332884,50-99,COVID-19 History,Government,Rural,Non-Teaching,Yes,No,0,0.016666666666666666
11297.666666666666,7.0,1613.9500753094162,1-49,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.0
33224.0,15.0,2214.9318567120954,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,1,0.8066666666666666
22289.0,12.0,1857.4151188207343,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9466666666666667
112998.5,80.5,1403.7079001605093,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.0
40403.0,40.0,1010.074747481313,300-499,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.03498134049858187
8291.666666666666,6.0,1381.9421412075424,1-49,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.0
75626.66666666667,52.0,1454.35869467461,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.01
53317.333333333336,18.0,2962.0724284782805,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9866666666666667
62192.333333333336,43.0,1446.3329969768224,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
30790.0,16.0,1924.3737972663766,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,Yes,1,0.9066666666666666
22806.333333333332,15.333333333333334,1487.3685951943944,150-199,COVID-19 History,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.023333333333333334
35471.0,20.333333333333332,1744.4745518977616,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,Yes,1,0.9233333333333333
57942.0,47.0,1232.8082483386704,300-499,COVID-19 History,Government,Urban,Teaching,Yes,No,0,0.0
25407.666666666668,16.0,1587.9781741803079,1-49,COVID-19 History,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
23200.666666666668,15.0,1546.710079971058,50-99,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.4066666666666667
79146.5,63.0,1256.2934513819919,500+,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
86469.0,80.5,1074.148934888331,500+,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
112241.5,80.5,1394.3041746205993,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
96961.66666666667,77.33333333333333,1253.8144930412295,300-499,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.0
17293.0,20.0,864.6495676752162,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.013333333333333334
37200.666666666664,47.0,791.5033776943167,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.00865475126601132
39953.666666666664,40.0,998.8414169563123,300-499,COVID-19 History,Government,Urban,Non-Teaching,No,No,0,0.05
60332.5,80.5,749.4719565873346,300-499,COVID-19 History,Government,Urban,Teaching,No,No,0,0.0
63761.0,48.0,1328.3538899262728,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.00865475126601132
26922.5,8.0,3365.3082933646333,200-299,COVID-19 History,Government,Urban,Non-Teaching,No,No,1,0.7166666666666667
44178.666666666664,38.0,1162.5961852817054,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.016666666666666666
77978.0,72.0,1083.027627357274,200-299,COVID-19 History,Government,Urban,Non-Teaching,No,Yes,0,0.023333333333333334
31841.333333333332,28.666666666666668,1110.7437985777447,200-299,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.1
10480.666666666666,12.0,873.3881610654213,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.12554451181128448
43609.0,59.0,739.135467943141,300-499,COVID-19 History,Government,Urban,Teaching,No,No,0,0.0
20186.666666666668,19.0,1062.4555811637292,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.06
11045.666666666666,12.0,920.4714551626762,200-299,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.06
26493.666666666668,35.0,756.9616884871366,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
17995.0,16.0,1124.686797070752,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.08249067024929094
49033.666666666664,28.0,1751.2017555231826,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,1.0
41087.333333333336,25.333333333333332,1621.8677808416658,150-199,COVID-19 History,Government,Urban,Non-Teaching,Yes,Yes,0,0.07333333333333333
29388.666666666668,14.0,2099.1889767697785,50-99,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9733333333333334
25987.0,11.0,2362.4523977705476,50-99,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9833333333333333
103851.33333333333,46.666666666666664,2225.385237417449,50-99,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.96
25632.666666666668,18.0,1424.0362459057894,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.07333333333333333
20801.333333333332,22.0,945.5147217357325,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.07333333333333333
19784.666666666668,11.0,1798.6044255111285,150-199,COVID-19 History,Investor Owned,Rural,Non-Teaching,No,Yes,1,0.96
27192.666666666668,23.0,1182.2893410336198,100-149,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.03333333333333333
33189.666666666664,15.0,2212.6429693491314,150-199,COVID-19 History,Government,Urban,Non-Teaching,No,No,1,0.97
39927.666666666664,19.0,2101.4550343219116,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.24991070844217034
13136.0,22.0,597.0906376860738,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.006666666666666667
1620.0,7.0,231.42824081679885,100-149,COVID-19 History,Investor Owned,Rural,Non-Teaching,No,No,0,0.006666666666666667
41904.5,26.0,1611.7109185727236,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
14532.0,17.0,854.8230265746903,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.19136851539390878
32738.0,24.0,1364.0827649655146,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.1
22042.666666666668,22.0,1001.9389385126037,1-49,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.12
18819.5,10.0,1881.948118051882,50-99,COVID-19 History,Government,Rural,Non-Teaching,No,Yes,1,0.9666666666666667
48621.0,41.0,1185.8777595420097,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,Yes,Yes,0,0.01
35892.0,40.5,886.2220034019743,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.27482857996391935
9330.0,8.0,1166.2485421893223,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.06333333333333334
52909.5,40.0,1322.7371693157077,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.5470832257383054
47574.333333333336,35.0,1359.266278304873,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.3466666666666667
49958.666666666664,25.0,1998.3458673283196,300-499,COVID-19 History,Government,Urban,Non-Teaching,No,No,1,0.9133333333333333
73416.5,80.5,912.0060978874412,200-299,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.006666666666666667
65069.0,36.0,1807.4717201467442,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.6133333333333333
33380.333333333336,8.0,4172.536450996104,50-99,COVID-19 History,Government,Rural,Non-Teaching,No,No,1,0.97
67463.5,30.0,2248.7825837391388,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.45647786922037253
28103.666666666668,13.333333333333334,2107.7734191699356,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.91
3986.3333333333335,6.0,664.3877815759197,100-149,COVID-19 History,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0033333333333333335
24901.0,28.0,889.3211109567461,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.013333333333333334
42502.0,26.0,1634.691678964739,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
9721.666666666666,11.0,883.7870753450829,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12333333333333334
9916.0,7.0,1416.5694049008503,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.6678386467815972
57303.333333333336,51.0,1123.594550929173,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.09333333333333334
24714.666666666668,13.0,1901.1267427230187,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.3466666666666667
57780.0,45.0,1283.99971466673,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
48864.0,27.0,1809.7771074899601,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.79
8867.0,9.0,985.2211275320806,1-49,COVID-19 History,Investor Owned,Rural,Non-Teaching,No,No,0,0.01
17207.5,15.0,1147.1659018893988,50-99,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.06333333333333334
35628.0,29.5,1207.728404159863,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.01
8424.666666666666,8.333333333333334,1010.9587868494557,50-99,COVID-19 History,Government,Urban,Non-Teaching,Yes,No,0,0.016666666666666666
53276.0,30.0,1775.8660747113086,150-199,COVID-19 History,Nonprofit,Urban,Teaching,No,Yes,1,0.99
31739.5,34.0,933.5144313192848,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.1
77669.33333333333,33.0,2353.6154483993587,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,1,0.7844787548486356
51875.333333333336,32.0,1621.1036600717728,200-299,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.02666666666666667
72098.66666666667,40.0,1802.4662160501127,300-499,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,1,0.5470832257383054
18690.333333333332,12.0,1557.5264798390444,1-49,COVID-19 History,Government,Rural,Non-Teaching,Yes,No,0,0.0
28291.666666666668,14.0,2020.8318898819837,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8966666666666666
59761.5,80.5,742.3787897666099,300-499,COVID-19 History,Government,Urban,Non-Teaching,Yes,Yes,0,0.006666666666666667
33321.0,24.0,1388.3744215106578,150-199,COVID-19 History,Government,Rural,Non-Teaching,Yes,Yes,0,0.0
28867.333333333332,15.0,1924.4876058971515,100-149,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.7866666666666666
30663.666666666668,18.0,1703.536090628098,50-99,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.11666666666666667
40721.5,38.5,1057.70102397376,200-299,COVID-19 History,Government,Urban,Non-Teaching,No,No,0,0.0033333333333333335
40176.0,28.0,1434.8566304083463,300-499,COVID-19 History,Investor Owned,Urban,Non-Teaching,No,No,0,0.15333333333333332
7952.0,6.0,1325.331124448126,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,No,0,0.01
22600.333333333332,14.0,1614.3083707321161,100-149,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.08333333333333333
45771.666666666664,31.0,1476.5049000521826,200-299,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0033333333333333335
26971.5,11.0,2451.952316406985,1-49,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9033333333333333
59699.0,44.0,1356.7951461829211,200-299,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.016666666666666666
36398.0,40.0,909.9497725125568,150-199,COVID-19 History,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
69248.0,54.0,1282.3701328944198,150-199,COVID-19 History,Government,Urban,Non-Teaching,No,No,0,0.0
112998.5,80.0,1412.4810734398657,300-499,COVID-19 History,Nonprofit,Urban,Teaching,No,No,0,0.0
9934.0,5.0,1986.7960264079472,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.9466666666666667
15236.0,11.0,1385.0896499185,1-49,COVID-19 History,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12333333333333334
26490.0,24.0,1103.7495401043584,100-149,COVID-19 History,Nonprofit,Rural,Non-Teaching,No,No,0,0.0
9268.0,9.0,1029.7766335815184,50-99,COVID-19 History,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.01
